municipality,equipment_id,equipment_name,procurement_category,requirement_score,is_needed,required_quantity
Indore,E008,Waste Collection Container,SWM,26.8,1,9
Indore,E009,Hydraulic Waste Loader,SWM,26.8,1,11
Indore,E010,Transfer Station Container,SWM,26.8,1,11
Indore,E011,Plastic Baler Machine,SWM,41.9,1,10
Indore,E012,Organic Waste Shredder,SWM,26.8,1,11
Indore,E013,Bio Waste Composting Machine,SWM,26.8,1,7
Indore,E014,Portable Garbage Bin Set,SWM,33.8,1,11
Indore,E015,Skid Steer Loader,SWM,54.38,1,7
Indore,E016,Waste Conveyor Belt Unit,SWM,26.8,1,10
Indore,E017,Industrial Waste Crusher,SWM,38.21,1,7
Indore,E018,Dumpster Container,SWM,26.8,1,7
Indore,E019,Front Loader Waste Vehicle,SWM,26.8,1,5
Indore,E020,Waste Segregation Conveyor,SWM,26.8,1,8
Indore,E021,Leaf Collection Vacuum Unit,SWM,26.17,1,7
Indore,E022,Portable Bin Lifter,SWM,26.8,1,7
Indore,E023,Waste Hopper Unit,SWM,26.8,1,7
Indore,E024,Biomedical Waste Carrier,SWM,26.8,1,4
Indore,E025,Municipal Waste Crane,SWM,41.9,1,4
Indore,E026,Street Cleaning Cart,SWM,26.17,1,9
Indore,E027,Waste Transfer Trailer,SWM,26.8,1,7
Indore,E028,Mobile Waste Collection Unit,SWM,26.8,1,7
Indore,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,24.02,1,1
Indore,E030,Sewer Jetting Machine,Sewerage,24.02,1,6
Indore,E031,High Pressure Sewer Cleaner,Sewerage,24.02,1,4
Indore,E032,Root Cutting System for Sewer Line,Sewerage,13.42,1,9
Indore,E033,Sewer Inspection Camera,Sewerage,13.42,1,3
Indore,E034,Portable Pipeline CCTV Unit,Sewerage,13.42,1,4
Indore,E035,Vacuum Sludge Tanker,Sewerage,24.02,1,6
Indore,E036,Manhole Desilting Machine,Sewerage,24.02,1,6
Indore,E037,Sewer Cleaning Robot,Sewerage,13.42,1,3
Indore,E038,Portable Sludge Pump,Sewerage,33.38,1,8
Indore,E039,Drain Rodding Machine,Sewerage,24.02,1,10
Indore,E040,Underground Pipe Locator,Sewerage,25.0,1,9
Indore,E041,Drain Cleaning Machine,Drainage,24.3,1,6
Indore,E042,Portable Dewatering Pump,Drainage,24.3,1,9
Indore,E043,High Capacity Pump Set,Drainage,24.3,1,4
Indore,E044,Storm Water Pump,Drainage,24.3,1,4
Indore,E045,Submersible Pump Unit,Drainage,24.3,1,9
Indore,E046,Canal Desilting Machine,Drainage,24.3,1,6
Indore,E047,Portable Flood Barrier Unit,Drainage,20.74,1,10
Indore,E048,Emergency Drainage Vehicle,Drainage,24.3,1,5
Indore,E049,Drain Excavation Unit,Drainage,32.76,1,4
Indore,E050,Portable Sandbag Filling Machine,Drainage,20.74,1,6
Indore,E051,Drain Jetting Machine,Drainage,24.3,1,4
Indore,E052,Drain Inspection Camera,Drainage,24.3,1,5
Indore,E053,Portable Mud Suction Unit,Drainage,24.3,1,7
Indore,E054,Drain Clearing Robot,Drainage,24.3,1,3
Indore,E055,Portable Emergency Pump,Drainage,20.74,1,10
Indore,E056,Flood Recovery Vehicle,Drainage,24.3,1,5
Indore,E057,Storm Drain Vacuum Cleaner,Drainage,24.3,1,6
Indore,E058,Portable Water Diversion Unit,Drainage,20.74,1,6
Indore,E059,Chassis Mounted Water Tanker,Water Supply,14.3,1,6
Indore,E060,Water Tanker,Water Supply,14.3,1,9
Indore,E061,Pipeline Leakage Detector,Water Supply,14.3,1,7
Indore,E062,Portable Chlorination Unit,Water Supply,14.3,1,6
Indore,E063,Water Pumping Station Motor,Water Supply,14.3,1,5
Indore,E064,Valve Testing Machine,Water Supply,14.3,1,10
Indore,E065,Pipe Pressure Monitoring Unit,Water Supply,14.3,1,8
Indore,E066,Water Quality Testing Kit,Water Supply,20.55,1,6
Indore,E067,Borewell Cleaning Machine,Water Supply,14.3,1,9
Indore,E068,Portable Water Storage Tank,Water Supply,14.3,1,8
Indore,E069,Pipeline Repair Vehicle,Water Supply,14.3,1,3
Indore,E070,Portable Pump Controller,Water Supply,14.3,1,6
Indore,E071,Water Meter Calibration Unit,Water Supply,14.3,1,7
Indore,E072,Pipeline Inspection Camera,Water Supply,14.3,1,4
Indore,E073,Reservoir Cleaning Machine,Water Supply,14.3,1,9
Indore,E074,Water Purification Mobile Unit,Water Supply,29.55,1,6
Indore,E075,Portable Pipeline Flusher,Water Supply,14.3,1,8
Indore,E076,Hydraulic Pipe Cutter,Water Supply,25.44,1,8
Indore,E077,Portable Water Pump Unit,Water Supply,14.3,1,10
Indore,E078,Emergency Water Supply Vehicle,Water Supply,23.3,1,5
Indore,E079,Smart Water Monitoring Sensor,Water Supply,14.3,1,7
Indore,E080,Water Pipeline Maintenance Kit,Water Supply,14.3,1,9
Indore,E081,Hydraulic Excavator,Road Infra,40.07,1,6
Indore,E082,Mini Excavator,Road Infra,40.07,1,4
Indore,E083,Backhoe Loader,Road Infra,49.86,1,5
Indore,E084,Wheel Loader,Road Infra,40.07,1,5
Indore,E085,Track Mounted Excavator,Road Infra,46.69,1,2
Indore,E086,Road Roller,Road Infra,27.12,1,7
Indore,E087,Vibratory Road Roller,Road Infra,27.12,1,4
Indore,E088,Asphalt Paver Machine,Road Infra,27.12,1,1
Indore,E089,Concrete Mixer Machine,Road Infra,36.9,1,10
Indore,E090,Concrete Vibrator,Road Infra,36.9,1,7
Indore,E091,Asphalt Cutter,Road Infra,27.12,1,9
Indore,E092,Road Marking Machine,Road Infra,22.43,1,10
Indore,E093,Concrete Cutting Machine,Road Infra,36.9,1,7
Indore,E094,Crack Sealing Machine,Road Infra,27.12,1,9
Indore,E095,Tipper Truck,Road Infra,49.86,1,7
Indore,E096,Dump Truck,Road Infra,49.86,1,5
Indore,E097,Tyre Mounted Mobile Crane,Road Infra,36.9,1,3
Indore,E098,Portable Concrete Pump,Road Infra,36.9,1,10
Indore,E099,Hydraulic Breaker,Road Infra,46.69,1,4
Indore,E100,Road Surface Milling Machine,Road Infra,27.12,1,1
Indore,E101,Portable Generator for Road Work,Road Infra,32.59,1,10
Indore,E102,Traffic Cone Deployment Unit,Road Infra,22.43,1,9
Indore,E103,Road Repair Patch Machine,Road Infra,27.12,1,4
Indore,E104,Curb Stone Laying Machine,Road Infra,36.9,1,11
Indore,E105,Pavement Compactor,Road Infra,27.12,1,7
Indore,E106,Diesel Generator Set,Electrical,23.54,1,6
Indore,E107,Portable Generator,Electrical,12.8,1,6
Indore,E108,Street Light Maintenance Lift,Electrical,14.95,1,5
Indore,E109,Transformer Maintenance Vehicle,Electrical,17.78,1,6
Indore,E110,Electric Cable Locator,Electrical,26.71,1,9
Indore,E111,Underground Fault Detector,Electrical,26.71,1,9
Indore,E112,Portable Tower Light,Electrical,5.76,0,0
Indore,E113,Smart Street Light Controller,Electrical,14.95,1,9
Indore,E114,Electrical Maintenance Van,Electrical,17.78,1,5
Indore,E115,Portable Solar Lighting Unit,Electrical,9.76,0,0
Indore,E116,Mobile Repair Van,Electrical,26.62,1,7
Indore,E117,Voltage Monitoring Device,Electrical,17.78,1,9
Indore,E118,Underground Cable Repair Kit,Electrical,26.71,1,7
Indore,E119,Portable Battery Backup Unit,Electrical,12.8,1,7
Indore,E120,Smart Utility Monitoring Console,Electrical,49.06,1,5
Indore,E121,Portable Toilet Unit,Sanitation,18.91,1,7
Indore,E122,Mobile Toilet Van,Sanitation,27.19,1,7
Indore,E123,Public Toilet Cleaning Machine,Sanitation,27.74,1,10
Indore,E124,High Pressure Washer,Sanitation,41.0,1,11
Indore,E125,Disinfection Sprayer Unit,Sanitation,27.19,1,7
Indore,E126,Fogging Machine,Sanitation,26.45,1,7
Indore,E127,Portable Cleaning Cart,Sanitation,31.61,1,9
Indore,E128,Manual Cleaning Trolley,Sanitation,31.61,1,10
Indore,E129,Portable Hand Wash Station,Sanitation,18.91,1,6
Indore,E130,Sanitary Waste Disposal Unit,Sanitation,27.76,1,9
Indore,E131,Portable Urinal Unit,Sanitation,18.91,1,8
Indore,E132,Public Washroom Maintenance Vehicle,Sanitation,27.74,1,8
Indore,E133,Drain Disinfection Unit,Sanitation,20.7,1,10
Indore,E134,Portable Steam Cleaning Machine,Sanitation,18.91,1,8
Indore,E135,Street Disinfection Vehicle,Sanitation,29.77,1,9
Indore,E136,Biohazard Disposal Container,Sanitation,34.42,1,7
Indore,E137,Portable Sanitation Kiosk,Sanitation,18.91,1,7
Indore,E138,Municipal Cleaning Utility Vehicle,Sanitation,41.0,1,9
Indore,E139,Fire Tender Vehicle,Emergency,40.93,1,2
Indore,E140,Portable Rescue Boat,Emergency,10.98,0,0
Indore,E141,Emergency Communication Van,Emergency,21.28,1,5
Indore,E142,Portable Medical Response Unit,Emergency,21.28,1,6
Indore,E143,Emergency Water Pump,Emergency,13.82,1,7
Indore,E144,Debris Removal Loader,Emergency,41.5,1,7
Indore,E145,Portable Lighting Tower,Emergency,6.48,0,0
Indore,E146,Emergency Generator Unit,Emergency,16.78,1,10
Indore,E147,Portable Emergency Shelter Unit,Emergency,10.98,0,0
Indore,E148,Hydraulic Rescue Cutter,Emergency,6.48,0,0
Indore,E149,Emergency Evacuation Vehicle,Emergency,31.22,1,6
Indore,E150,Portable Public Warning System,Emergency,13.36,1,6
Indore,E151,Flood Monitoring Sensor,Emergency,13.82,1,8
Indore,E152,Emergency Drone Surveillance Unit,Emergency,30.64,1,5
Indore,E153,Portable Life Support Kit,Emergency,13.36,1,10
Indore,E154,Disaster Recovery Crane,Emergency,41.5,1,2
Indore,E155,Emergency Ambulance Van,Emergency,31.22,1,6
Indore,E156,Portable Command Center Unit,Emergency,21.28,1,6
Indore,E157,Rapid Response Vehicle,Emergency,31.22,1,7
Indore,E158,Emergency Traffic Diversion Unit,Emergency,23.3,1,9
Indore,E159,Portable Search Light Unit,Emergency,6.48,0,0
Indore,E160,Disaster Supply Transport Vehicle,Emergency,31.22,1,6
Indore,E161,Sewage Treatment Plant Pump,Specialized,3.61,0,0
Indore,E162,Portable Laboratory Testing Unit,Specialized,20.85,1,5
Indore,E163,Air Quality Monitoring Station,Specialized,13.44,0,0
Indore,E164,Noise Pollution Monitoring Unit,Specialized,10.32,0,0
Indore,E165,Construction Debris Crusher,Specialized,8.89,0,0
Indore,E166,Smart Parking Monitoring Unit,Specialized,6.54,0,0
Indore,E167,Municipal Survey Drone,Specialized,24.58,1,3
Indore,E168,GIS Mapping Workstation,Specialized,22.06,1,4
Indore,E169,Portable Air Compressor,Specialized,10.76,0,0
Indore,E170,Industrial Pollution Response Unit,Specialized,3.78,0,0
Indore,E171,Smart Civic Monitoring Console,Specialized,17.69,0,0
Indore,E172,Portable Municipal Command Vehicle,Specialized,17.69,0,0
Indore,E173,Integrated Utility Maintenance Vehicle,Specialized,30.36,1,5
Patna,E001,Garbage Compactor Truck,SWM,20.33,1,5
Patna,E002,Mini Garbage Tipper,SWM,20.33,1,6
Patna,E003,Refuse Collector Vehicle,SWM,20.33,1,6
Patna,E004,Portable Waste Compactor,SWM,20.33,1,7
Patna,E005,Mechanical Road Sweeper,SWM,21.53,1,3
Patna,E006,Vacuum Road Sweeper,SWM,21.53,1,6
Patna,E007,Dumper Placer Vehicle,SWM,20.33,1,3
Patna,E008,Waste Collection Container,SWM,20.33,1,10
Patna,E009,Hydraulic Waste Loader,SWM,20.33,1,8
Patna,E010,Transfer Station Container,SWM,20.33,1,7
Patna,E011,Plastic Baler Machine,SWM,31.07,1,9
Patna,E012,Organic Waste Shredder,SWM,20.33,1,7
Patna,E013,Bio Waste Composting Machine,SWM,20.33,1,7
Patna,E014,Portable Garbage Bin Set,SWM,27.05,1,9
Patna,E015,Skid Steer Loader,SWM,41.69,1,6
Patna,E016,Waste Conveyor Belt Unit,SWM,20.33,1,10
Patna,E017,Industrial Waste Crusher,SWM,27.54,1,7
Patna,E018,Dumpster Container,SWM,20.33,1,9
Patna,E019,Front Loader Waste Vehicle,SWM,20.33,1,6
Patna,E020,Waste Segregation Conveyor,SWM,20.33,1,10
Patna,E021,Leaf Collection Vacuum Unit,SWM,21.53,1,8
Patna,E022,Portable Bin Lifter,SWM,20.33,1,8
Patna,E023,Waste Hopper Unit,SWM,20.33,1,9
Patna,E024,Biomedical Waste Carrier,SWM,20.33,1,5
Patna,E025,Municipal Waste Crane,SWM,31.07,1,4
Patna,E026,Street Cleaning Cart,SWM,21.53,1,7
Patna,E027,Waste Transfer Trailer,SWM,20.33,1,5
Patna,E028,Mobile Waste Collection Unit,SWM,20.33,1,9
Patna,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,19.34,1,1
Patna,E030,Sewer Jetting Machine,Sewerage,19.34,1,4
Patna,E031,High Pressure Sewer Cleaner,Sewerage,19.34,1,6
Patna,E032,Root Cutting System for Sewer Line,Sewerage,10.92,0,0
Patna,E033,Sewer Inspection Camera,Sewerage,10.92,0,0
Patna,E034,Portable Pipeline CCTV Unit,Sewerage,10.92,0,0
Patna,E035,Vacuum Sludge Tanker,Sewerage,19.34,1,3
Patna,E036,Manhole Desilting Machine,Sewerage,19.34,1,3
Patna,E037,Sewer Cleaning Robot,Sewerage,10.92,0,0
Patna,E038,Portable Sludge Pump,Sewerage,34.55,1,10
Patna,E039,Drain Rodding Machine,Sewerage,19.34,1,7
Patna,E040,Underground Pipe Locator,Sewerage,20.79,1,10
Patna,E041,Drain Cleaning Machine,Drainage,27.95,1,6
Patna,E042,Portable Dewatering Pump,Drainage,27.95,1,10
Patna,E043,High Capacity Pump Set,Drainage,27.95,1,5
Patna,E044,Storm Water Pump,Drainage,27.95,1,4
Patna,E045,Submersible Pump Unit,Drainage,27.95,1,8
Patna,E046,Canal Desilting Machine,Drainage,27.95,1,6
Patna,E047,Portable Flood Barrier Unit,Drainage,24.54,1,6
Patna,E048,Emergency Drainage Vehicle,Drainage,27.95,1,7
Patna,E049,Drain Excavation Unit,Drainage,34.79,1,4
Patna,E050,Portable Sandbag Filling Machine,Drainage,24.54,1,9
Patna,E051,Drain Jetting Machine,Drainage,27.95,1,5
Patna,E052,Drain Inspection Camera,Drainage,27.95,1,5
Patna,E053,Portable Mud Suction Unit,Drainage,27.95,1,11
Patna,E054,Drain Clearing Robot,Drainage,27.95,1,7
Patna,E055,Portable Emergency Pump,Drainage,24.54,1,9
Patna,E056,Flood Recovery Vehicle,Drainage,27.95,1,6
Patna,E057,Storm Drain Vacuum Cleaner,Drainage,27.95,1,6
Patna,E058,Portable Water Diversion Unit,Drainage,24.54,1,9
Patna,E059,Chassis Mounted Water Tanker,Water Supply,13.15,1,9
Patna,E060,Water Tanker,Water Supply,13.15,1,6
Patna,E061,Pipeline Leakage Detector,Water Supply,13.15,1,7
Patna,E062,Portable Chlorination Unit,Water Supply,13.15,1,7
Patna,E063,Water Pumping Station Motor,Water Supply,13.15,1,5
Patna,E064,Valve Testing Machine,Water Supply,13.15,1,6
Patna,E065,Pipe Pressure Monitoring Unit,Water Supply,13.15,1,9
Patna,E066,Water Quality Testing Kit,Water Supply,19.15,1,6
Patna,E067,Borewell Cleaning Machine,Water Supply,13.15,1,10
Patna,E068,Portable Water Storage Tank,Water Supply,13.15,1,10
Patna,E069,Pipeline Repair Vehicle,Water Supply,13.15,1,4
Patna,E070,Portable Pump Controller,Water Supply,13.15,1,6
Patna,E071,Water Meter Calibration Unit,Water Supply,13.15,1,8
Patna,E072,Pipeline Inspection Camera,Water Supply,13.15,1,6
Patna,E073,Reservoir Cleaning Machine,Water Supply,13.15,1,8
Patna,E074,Water Purification Mobile Unit,Water Supply,33.77,1,4
Patna,E075,Portable Pipeline Flusher,Water Supply,13.15,1,10
Patna,E076,Hydraulic Pipe Cutter,Water Supply,22.64,1,9
Patna,E077,Portable Water Pump Unit,Water Supply,13.15,1,7
Patna,E078,Emergency Water Supply Vehicle,Water Supply,27.77,1,4
Patna,E079,Smart Water Monitoring Sensor,Water Supply,13.15,1,10
Patna,E080,Water Pipeline Maintenance Kit,Water Supply,13.15,1,6
Patna,E081,Hydraulic Excavator,Road Infra,31.01,1,7
Patna,E082,Mini Excavator,Road Infra,31.01,1,4
Patna,E083,Backhoe Loader,Road Infra,38.78,1,4
Patna,E084,Wheel Loader,Road Infra,31.01,1,6
Patna,E085,Track Mounted Excavator,Road Infra,35.76,1,2
Patna,E086,Road Roller,Road Infra,21.8,1,3
Patna,E087,Vibratory Road Roller,Road Infra,21.8,1,5
Patna,E088,Asphalt Paver Machine,Road Infra,21.8,1,1
Patna,E089,Concrete Mixer Machine,Road Infra,27.98,1,7
Patna,E090,Concrete Vibrator,Road Infra,27.98,1,11
Patna,E091,Asphalt Cutter,Road Infra,21.8,1,8
Patna,E092,Road Marking Machine,Road Infra,18.46,1,7
Patna,E093,Concrete Cutting Machine,Road Infra,27.98,1,7
Patna,E094,Crack Sealing Machine,Road Infra,21.8,1,9
Patna,E095,Tipper Truck,Road Infra,38.78,1,4
Patna,E096,Dump Truck,Road Infra,38.78,1,5
Patna,E097,Tyre Mounted Mobile Crane,Road Infra,27.98,1,3
Patna,E098,Portable Concrete Pump,Road Infra,27.98,1,10
Patna,E099,Hydraulic Breaker,Road Infra,35.76,1,6
Patna,E100,Road Surface Milling Machine,Road Infra,21.8,1,3
Patna,E101,Portable Generator for Road Work,Road Infra,32.82,1,10
Patna,E102,Traffic Cone Deployment Unit,Road Infra,18.46,1,9
Patna,E103,Road Repair Patch Machine,Road Infra,21.8,1,4
Patna,E104,Curb Stone Laying Machine,Road Infra,27.98,1,8
Patna,E105,Pavement Compactor,Road Infra,21.8,1,3
Patna,E106,Diesel Generator Set,Electrical,23.91,1,4
Patna,E107,Portable Generator,Electrical,15.76,1,8
Patna,E108,Street Light Maintenance Lift,Electrical,12.3,1,6
Patna,E109,Transformer Maintenance Vehicle,Electrical,14.55,1,5
Patna,E110,Electric Cable Locator,Electrical,20.67,1,6
Patna,E111,Underground Fault Detector,Electrical,20.67,1,8
Patna,E112,Portable Tower Light,Electrical,9.36,0,0
Patna,E113,Smart Street Light Controller,Electrical,12.3,1,6
Patna,E114,Electrical Maintenance Van,Electrical,14.55,1,6
Patna,E115,Portable Solar Lighting Unit,Electrical,13.2,1,7
Patna,E116,Mobile Repair Van,Electrical,21.0,1,7
Patna,E117,Voltage Monitoring Device,Electrical,14.55,1,9
Patna,E118,Underground Cable Repair Kit,Electrical,20.67,1,9
Patna,E119,Portable Battery Backup Unit,Electrical,15.76,1,7
Patna,E120,Smart Utility Monitoring Console,Electrical,44.09,1,4
Patna,E121,Portable Toilet Unit,Sanitation,17.62,1,7
Patna,E122,Mobile Toilet Van,Sanitation,31.07,1,8
Patna,E123,Public Toilet Cleaning Machine,Sanitation,24.38,1,7
Patna,E124,High Pressure Washer,Sanitation,34.34,1,10
Patna,E125,Disinfection Sprayer Unit,Sanitation,31.07,1,7
Patna,E126,Fogging Machine,Sanitation,29.32,1,8
Patna,E127,Portable Cleaning Cart,Sanitation,26.89,1,9
Patna,E128,Manual Cleaning Trolley,Sanitation,26.89,1,9
Patna,E129,Portable Hand Wash Station,Sanitation,17.62,1,8
Patna,E130,Sanitary Waste Disposal Unit,Sanitation,22.22,1,10
Patna,E131,Portable Urinal Unit,Sanitation,17.62,1,6
Patna,E132,Public Washroom Maintenance Vehicle,Sanitation,24.38,1,9
Patna,E133,Drain Disinfection Unit,Sanitation,23.8,1,6
Patna,E134,Portable Steam Cleaning Machine,Sanitation,17.62,1,10
Patna,E135,Street Disinfection Vehicle,Sanitation,31.14,1,7
Patna,E136,Biohazard Disposal Container,Sanitation,25.52,1,11
Patna,E137,Portable Sanitation Kiosk,Sanitation,17.62,1,9
Patna,E138,Municipal Cleaning Utility Vehicle,Sanitation,34.34,1,7
Patna,E139,Fire Tender Vehicle,Emergency,38.47,1,3
Patna,E140,Portable Rescue Boat,Emergency,14.85,1,4
Patna,E141,Emergency Communication Van,Emergency,24.32,1,5
Patna,E142,Portable Medical Response Unit,Emergency,24.32,1,6
Patna,E143,Emergency Water Pump,Emergency,16.36,1,9
Patna,E144,Debris Removal Loader,Emergency,37.35,1,4
Patna,E145,Portable Lighting Tower,Emergency,10.53,0,0
Patna,E146,Emergency Generator Unit,Emergency,20.0,1,7
Patna,E147,Portable Emergency Shelter Unit,Emergency,14.85,1,4
Patna,E148,Hydraulic Rescue Cutter,Emergency,10.53,0,0
Patna,E149,Emergency Evacuation Vehicle,Emergency,31.57,1,5
Patna,E150,Portable Public Warning System,Emergency,17.12,1,8
Patna,E151,Flood Monitoring Sensor,Emergency,16.36,1,6
Patna,E152,Emergency Drone Surveillance Unit,Emergency,30.2,1,7
Patna,E153,Portable Life Support Kit,Emergency,17.12,1,6
Patna,E154,Disaster Recovery Crane,Emergency,37.35,1,2
Patna,E155,Emergency Ambulance Van,Emergency,31.57,1,5
Patna,E156,Portable Command Center Unit,Emergency,24.32,1,3
Patna,E157,Rapid Response Vehicle,Emergency,31.57,1,5
Patna,E158,Emergency Traffic Diversion Unit,Emergency,24.37,1,10
Patna,E159,Portable Search Light Unit,Emergency,10.53,0,0
Patna,E160,Disaster Supply Transport Vehicle,Emergency,31.57,1,7
Patna,E161,Sewage Treatment Plant Pump,Specialized,2.94,0,0
Patna,E162,Portable Laboratory Testing Unit,Specialized,16.57,0,0
Patna,E163,Air Quality Monitoring Station,Specialized,10.72,0,0
Patna,E164,Noise Pollution Monitoring Unit,Specialized,8.07,0,0
Patna,E165,Construction Debris Crusher,Specialized,6.86,0,0
Patna,E166,Smart Parking Monitoring Unit,Specialized,5.38,0,0
Patna,E167,Municipal Survey Drone,Specialized,21.95,1,3
Patna,E168,GIS Mapping Workstation,Specialized,17.85,0,0
Patna,E169,Portable Air Compressor,Specialized,8.16,0,0
Patna,E170,Industrial Pollution Response Unit,Specialized,2.68,0,0
Patna,E171,Smart Civic Monitoring Console,Specialized,16.6,0,0
Patna,E172,Portable Municipal Command Vehicle,Specialized,16.6,0,0
Patna,E173,Integrated Utility Maintenance Vehicle,Specialized,26.14,1,5
Nagpur,E001,Garbage Compactor Truck,SWM,24.61,1,3
Nagpur,E002,Mini Garbage Tipper,SWM,24.61,1,8
Nagpur,E003,Refuse Collector Vehicle,SWM,24.61,1,4
Nagpur,E004,Portable Waste Compactor,SWM,24.61,1,8
Nagpur,E005,Mechanical Road Sweeper,SWM,23.35,1,5
Nagpur,E006,Vacuum Road Sweeper,SWM,23.35,1,6
Nagpur,E007,Dumper Placer Vehicle,SWM,24.61,1,3
Nagpur,E008,Waste Collection Container,SWM,24.61,1,8
Nagpur,E009,Hydraulic Waste Loader,SWM,24.61,1,6
Nagpur,E010,Transfer Station Container,SWM,24.61,1,9
Nagpur,E011,Plastic Baler Machine,SWM,40.08,1,11
Nagpur,E012,Organic Waste Shredder,SWM,24.61,1,7
Nagpur,E013,Bio Waste Composting Machine,SWM,24.61,1,8
Nagpur,E014,Portable Garbage Bin Set,SWM,31.19,1,7
Nagpur,E015,Skid Steer Loader,SWM,52.4,1,4
Nagpur,E016,Waste Conveyor Belt Unit,SWM,24.61,1,6
Nagpur,E017,Industrial Waste Crusher,SWM,36.05,1,4
Nagpur,E018,Dumpster Container,SWM,24.61,1,9
Nagpur,E019,Front Loader Waste Vehicle,SWM,24.61,1,6
Nagpur,E020,Waste Segregation Conveyor,SWM,24.61,1,6
Nagpur,E021,Leaf Collection Vacuum Unit,SWM,23.35,1,10
Nagpur,E022,Portable Bin Lifter,SWM,24.61,1,8
Nagpur,E023,Waste Hopper Unit,SWM,24.61,1,6
Nagpur,E024,Biomedical Waste Carrier,SWM,24.61,1,4
Nagpur,E025,Municipal Waste Crane,SWM,40.08,1,6
Nagpur,E026,Street Cleaning Cart,SWM,23.35,1,9
Nagpur,E027,Waste Transfer Trailer,SWM,24.61,1,3
Nagpur,E028,Mobile Waste Collection Unit,SWM,24.61,1,9
Nagpur,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,24.34,1,2
Nagpur,E030,Sewer Jetting Machine,Sewerage,24.34,1,6
Nagpur,E031,High Pressure Sewer Cleaner,Sewerage,24.34,1,3
Nagpur,E032,Root Cutting System for Sewer Line,Sewerage,13.88,1,6
Nagpur,E033,Sewer Inspection Camera,Sewerage,13.88,1,5
Nagpur,E034,Portable Pipeline CCTV Unit,Sewerage,13.88,1,4
Nagpur,E035,Vacuum Sludge Tanker,Sewerage,24.34,1,4
Nagpur,E036,Manhole Desilting Machine,Sewerage,24.34,1,6
Nagpur,E037,Sewer Cleaning Robot,Sewerage,13.88,1,1
Nagpur,E038,Portable Sludge Pump,Sewerage,32.72,1,10
Nagpur,E039,Drain Rodding Machine,Sewerage,24.34,1,8
Nagpur,E040,Underground Pipe Locator,Sewerage,25.32,1,7
Nagpur,E041,Drain Cleaning Machine,Drainage,23.45,1,6
Nagpur,E042,Portable Dewatering Pump,Drainage,23.45,1,9
