municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Chennai,E059,Chassis Mounted Water Tanker,14,2,53.5,3500000
Hyderabad,E059,Chassis Mounted Water Tanker,14,2,53.5,3500000
Ahmedabad,E059,Chassis Mounted Water Tanker,13,2,51.4,3500000
Kolkata,E059,Chassis Mounted Water Tanker,13,2,50.1,3500000
Surat,E059,Chassis Mounted Water Tanker,12,2,47.7,3500000
Pune,E059,Chassis Mounted Water Tanker,12,2,46.8,3500000
Lucknow,E059,Chassis Mounted Water Tanker,11,2,45.7,3500000
Jaipur,E059,Chassis Mounted Water Tanker,11,2,45.6,3500000
Kanpur,E059,Chassis Mounted Water Tanker,11,2,45.4,3500000
Nagpur,E059,Chassis Mounted Water Tanker,11,2,44.7,3500000
Indore,E059,Chassis Mounted Water Tanker,11,2,44.4,3500000
Patna,E059,Chassis Mounted Water Tanker,10,1,44.1,1750000
Ludhiana,E059,Chassis Mounted Water Tanker,11,1,44.0,1750000
Coimbatore,E059,Chassis Mounted Water Tanker,11,1,43.9,1750000
Visakhapatnam,E059,Chassis Mounted Water Tanker,11,1,43.9,1750000
Thane,E059,Chassis Mounted Water Tanker,11,1,43.7,1750000
Faridabad,E059,Chassis Mounted Water Tanker,10,1,42.9,1750000
Asansol,E059,Chassis Mounted Water Tanker,10,1,42.7,1750000
Agra,E059,Chassis Mounted Water Tanker,10,1,42.5,1750000
Howrah,E059,Chassis Mounted Water Tanker,10,1,42.4,1750000
Nashik,E059,Chassis Mounted Water Tanker,10,1,42.0,1750000
Aurangabad,E059,Chassis Mounted Water Tanker,10,1,42.0,1750000
Raipur,E059,Chassis Mounted Water Tanker,10,1,41.95,1750000
Srinagar,E059,Chassis Mounted Water Tanker,9,1,41.85,1750000
Jabalpur,E059,Chassis Mounted Water Tanker,10,1,41.8,1750000
Gwalior,E059,Chassis Mounted Water Tanker,10,1,41.75,1750000
Bhubaneswar,E059,Chassis Mounted Water Tanker,10,1,41.7,1750000
Madurai,E059,Chassis Mounted Water Tanker,10,1,41.7,1750000
Amritsar,E059,Chassis Mounted Water Tanker,10,1,41.6,1750000
Varanasi,E059,Chassis Mounted Water Tanker,9,1,41.5,1750000
Kochi,E059,Chassis Mounted Water Tanker,11,1,41.48,1750000
Vijayawada,E059,Chassis Mounted Water Tanker,10,1,41.4,1750000
Guwahati,E059,Chassis Mounted Water Tanker,9,1,41.35,1750000
Ranchi,E059,Chassis Mounted Water Tanker,9,1,41.3,1750000
Mysuru,E059,Chassis Mounted Water Tanker,10,1,41.3,1750000
Jodhpur,E059,Chassis Mounted Water Tanker,9,1,40.9,1750000
Hubli,E059,Chassis Mounted Water Tanker,9,1,40.75,1750000
Dehradun,E059,Chassis Mounted Water Tanker,9,1,40.75,1750000
Siliguri,E059,Chassis Mounted Water Tanker,9,1,40.6,1750000
Udaipur,E059,Chassis Mounted Water Tanker,9,1,40.2,1750000
Durgapur,E059,Chassis Mounted Water Tanker,9,1,40.18,1750000
Kharagpur,E059,Chassis Mounted Water Tanker,9,1,39.4,1750000
Panaji,E059,Chassis Mounted Water Tanker,10,1,39.15,1750000
Haldia,E059,Chassis Mounted Water Tanker,9,1,39.0,1750000
Tirupati,E059,Chassis Mounted Water Tanker,9,1,38.95,1750000
Malda,E059,Chassis Mounted Water Tanker,8,1,38.95,1750000
Shimla,E059,Chassis Mounted Water Tanker,8,1,38.65,1750000
Delhi,E060,Water Tanker,20,5,71.2,2500000
Mumbai,E060,Water Tanker,18,4,62.8,2000000
Bengaluru,E060,Water Tanker,15,4,55.9,2000000
Chennai,E060,Water Tanker,14,3,53.5,1500000
Hyderabad,E060,Water Tanker,14,3,53.5,1500000
Ahmedabad,E060,Water Tanker,13,3,51.4,1500000
Kolkata,E060,Water Tanker,13,3,50.1,1500000
Surat,E060,Water Tanker,12,3,47.7,1500000
Pune,E060,Water Tanker,12,3,46.8,1500000
Lucknow,E060,Water Tanker,11,3,45.7,1500000
Jaipur,E060,Water Tanker,11,3,45.6,1500000
Kanpur,E060,Water Tanker,11,3,45.4,1500000
Nagpur,E060,Water Tanker,11,3,44.7,1500000
Indore,E060,Water Tanker,11,3,44.4,1500000
Patna,E060,Water Tanker,10,3,44.1,1500000
Ludhiana,E060,Water Tanker,11,3,44.0,1500000
Coimbatore,E060,Water Tanker,11,3,43.9,1500000
Visakhapatnam,E060,Water Tanker,11,3,43.9,1500000
Thane,E060,Water Tanker,11,3,43.7,1500000
Faridabad,E060,Water Tanker,10,3,42.9,1500000
Asansol,E060,Water Tanker,10,3,42.7,1500000
Agra,E060,Water Tanker,10,3,42.5,1500000
Howrah,E060,Water Tanker,10,3,42.4,1500000
Nashik,E060,Water Tanker,10,3,42.0,1500000
Aurangabad,E060,Water Tanker,10,3,42.0,1500000
Raipur,E060,Water Tanker,10,3,41.95,1500000
Srinagar,E060,Water Tanker,9,3,41.85,1500000
Jabalpur,E060,Water Tanker,10,3,41.8,1500000
Gwalior,E060,Water Tanker,10,3,41.75,1500000
Bhubaneswar,E060,Water Tanker,10,3,41.7,1500000
Madurai,E060,Water Tanker,10,3,41.7,1500000
Amritsar,E060,Water Tanker,10,3,41.6,1500000
Varanasi,E060,Water Tanker,9,3,41.5,1500000
Kochi,E060,Water Tanker,11,3,41.48,1500000
Vijayawada,E060,Water Tanker,10,3,41.4,1500000
Guwahati,E060,Water Tanker,9,3,41.35,1500000
Ranchi,E060,Water Tanker,9,3,41.3,1500000
Mysuru,E060,Water Tanker,10,3,41.3,1500000
Jodhpur,E060,Water Tanker,9,3,40.9,1500000
Hubli,E060,Water Tanker,9,3,40.75,1500000
Dehradun,E060,Water Tanker,9,3,40.75,1500000
Siliguri,E060,Water Tanker,9,3,40.6,1500000
Udaipur,E060,Water Tanker,9,3,40.2,1500000
Durgapur,E060,Water Tanker,9,3,40.18,1500000
Kharagpur,E060,Water Tanker,9,2,39.4,1000000
Panaji,E060,Water Tanker,10,2,39.15,1000000
Haldia,E060,Water Tanker,9,2,39.0,1000000
Tirupati,E060,Water Tanker,9,2,38.95,1000000
Malda,E060,Water Tanker,8,2,38.95,1000000
Shimla,E060,Water Tanker,8,2,38.65,1000000
Delhi,E061,Pipeline Leakage Detector,19,1,66.2,6500000
Mumbai,E061,Pipeline Leakage Detector,16,1,56.8,6500000
Bengaluru,E061,Pipeline Leakage Detector,13,1,49.9,6500000
Chennai,E061,Pipeline Leakage Detector,13,1,48.5,6500000
Hyderabad,E061,Pipeline Leakage Detector,12,1,47.5,6500000
Ahmedabad,E061,Pipeline Leakage Detector,12,1,46.4,6500000
Kolkata,E061,Pipeline Leakage Detector,11,1,44.1,6500000
Surat,E061,Pipeline Leakage Detector,11,1,42.7,6500000
Pune,E061,Pipeline Leakage Detector,11,1,41.8,6500000
Lucknow,E061,Pipeline Leakage Detector,10,1,40.7,6500000
Jaipur,E061,Pipeline Leakage Detector,10,1,40.6,6500000
Nagpur,E061,Pipeline Leakage Detector,10,1,39.7,6500000
Kanpur,E061,Pipeline Leakage Detector,9,1,39.4,6500000
Indore,E061,Pipeline Leakage Detector,10,1,39.4,6500000
Patna,E061,Pipeline Leakage Detector,9,1,39.1,6500000
Coimbatore,E061,Pipeline Leakage Detector,10,1,38.9,6500000
Visakhapatnam,E061,Pipeline Leakage Detector,10,1,38.9,6500000
Thane,E061,Pipeline Leakage Detector,10,1,38.7,6500000
Ludhiana,E061,Pipeline Leakage Detector,9,1,38.0,6500000
Faridabad,E061,Pipeline Leakage Detector,9,1,37.9,6500000
Asansol,E061,Pipeline Leakage Detector,9,1,37.7,6500000
Agra,E061,Pipeline Leakage Detector,9,1,37.5,6500000
Howrah,E061,Pipeline Leakage Detector,9,1,37.4,6500000
Nashik,E061,Pipeline Leakage Detector,9,1,37.0,6500000
Aurangabad,E061,Pipeline Leakage Detector,9,1,37.0,6500000
Srinagar,E061,Pipeline Leakage Detector,8,1,36.85,6500000
Jabalpur,E061,Pipeline Leakage Detector,9,1,36.8,6500000
Bhubaneswar,E061,Pipeline Leakage Detector,9,1,36.7,6500000
Madurai,E061,Pipeline Leakage Detector,9,1,36.7,6500000
Amritsar,E061,Pipeline Leakage Detector,9,1,36.6,6500000
Varanasi,E061,Pipeline Leakage Detector,8,1,36.5,6500000
Kochi,E061,Pipeline Leakage Detector,10,1,36.48,6500000
Vijayawada,E061,Pipeline Leakage Detector,9,1,36.4,6500000
Guwahati,E061,Pipeline Leakage Detector,8,1,36.35,6500000
Mysuru,E061,Pipeline Leakage Detector,9,1,36.3,6500000
Ranchi,E061,Pipeline Leakage Detector,8,1,36.3,6500000
Raipur,E061,Pipeline Leakage Detector,8,1,35.95,6500000
Jodhpur,E061,Pipeline Leakage Detector,8,1,35.9,6500000
Hubli,E061,Pipeline Leakage Detector,8,1,35.75,6500000
Gwalior,E061,Pipeline Leakage Detector,8,1,35.75,6500000
Dehradun,E061,Pipeline Leakage Detector,8,1,35.75,6500000
Siliguri,E061,Pipeline Leakage Detector,8,1,35.6,6500000
Udaipur,E061,Pipeline Leakage Detector,8,1,35.2,6500000
Durgapur,E061,Pipeline Leakage Detector,8,1,35.18,6500000
Kharagpur,E061,Pipeline Leakage Detector,8,1,34.4,6500000
Panaji,E061,Pipeline Leakage Detector,9,1,34.15,6500000
Haldia,E061,Pipeline Leakage Detector,8,1,34.0,6500000
Tirupati,E061,Pipeline Leakage Detector,8,1,33.95,6500000
Malda,E061,Pipeline Leakage Detector,7,1,33.95,6500000
Shimla,E061,Pipeline Leakage Detector,7,1,33.65,6500000
Delhi,E062,Portable Chlorination Unit,20,2,70.2,3000000
Mumbai,E062,Portable Chlorination Unit,18,2,61.8,3000000
Bengaluru,E062,Portable Chlorination Unit,15,2,54.9,3000000
Chennai,E062,Portable Chlorination Unit,14,2,52.5,3000000
Hyderabad,E062,Portable Chlorination Unit,14,2,52.5,3000000
Ahmedabad,E062,Portable Chlorination Unit,13,2,50.4,3000000
Kolkata,E062,Portable Chlorination Unit,13,2,49.1,3000000
Surat,E062,Portable Chlorination Unit,12,2,46.7,3000000
Pune,E062,Portable Chlorination Unit,12,1,45.8,1500000
Lucknow,E062,Portable Chlorination Unit,11,1,44.7,1500000
Jaipur,E062,Portable Chlorination Unit,11,1,44.6,1500000
Kanpur,E062,Portable Chlorination Unit,11,1,44.4,1500000
Nagpur,E062,Portable Chlorination Unit,11,1,43.7,1500000
Indore,E062,Portable Chlorination Unit,11,1,43.4,1500000
Patna,E062,Portable Chlorination Unit,10,1,43.1,1500000
Ludhiana,E062,Portable Chlorination Unit,11,1,43.0,1500000
Coimbatore,E062,Portable Chlorination Unit,11,1,42.9,1500000
Visakhapatnam,E062,Portable Chlorination Unit,11,1,42.9,1500000
Thane,E062,Portable Chlorination Unit,11,1,42.7,1500000
Faridabad,E062,Portable Chlorination Unit,10,1,41.9,1500000
Asansol,E062,Portable Chlorination Unit,10,1,41.7,1500000
Agra,E062,Portable Chlorination Unit,10,1,41.5,1500000
Howrah,E062,Portable Chlorination Unit,10,1,41.4,1500000
Nashik,E062,Portable Chlorination Unit,10,1,41.0,1500000
Aurangabad,E062,Portable Chlorination Unit,10,1,41.0,1500000
Raipur,E062,Portable Chlorination Unit,10,1,40.95,1500000
Srinagar,E062,Portable Chlorination Unit,9,1,40.85,1500000
Jabalpur,E062,Portable Chlorination Unit,10,1,40.8,1500000
Gwalior,E062,Portable Chlorination Unit,10,1,40.75,1500000
Bhubaneswar,E062,Portable Chlorination Unit,10,1,40.7,1500000
Madurai,E062,Portable Chlorination Unit,10,1,40.7,1500000
Amritsar,E062,Portable Chlorination Unit,10,1,40.6,1500000
Varanasi,E062,Portable Chlorination Unit,9,1,40.5,1500000
Kochi,E062,Portable Chlorination Unit,11,1,40.48,1500000
Vijayawada,E062,Portable Chlorination Unit,10,1,40.4,1500000
Guwahati,E062,Portable Chlorination Unit,9,1,40.35,1500000
Ranchi,E062,Portable Chlorination Unit,9,1,40.3,1500000
Mysuru,E062,Portable Chlorination Unit,10,1,40.3,1500000
Jodhpur,E062,Portable Chlorination Unit,9,1,39.9,1500000
Hubli,E062,Portable Chlorination Unit,9,1,39.75,1500000
Dehradun,E062,Portable Chlorination Unit,9,1,39.75,1500000
Siliguri,E062,Portable Chlorination Unit,9,1,39.6,1500000
Udaipur,E062,Portable Chlorination Unit,9,1,39.2,1500000
Durgapur,E062,Portable Chlorination Unit,9,1,39.18,1500000
Kharagpur,E062,Portable Chlorination Unit,9,1,38.4,1500000
Panaji,E062,Portable Chlorination Unit,10,1,38.15,1500000
Haldia,E062,Portable Chlorination Unit,9,1,38.0,1500000
Tirupati,E062,Portable Chlorination Unit,9,1,37.95,1500000
Malda,E062,Portable Chlorination Unit,8,1,37.95,1500000
Shimla,E062,Portable Chlorination Unit,8,1,37.65,1500000
Delhi,E063,Water Pumping Station Motor,20,1,71.2,4200000
Mumbai,E063,Water Pumping Station Motor,18,1,62.8,4200000
Bengaluru,E063,Water Pumping Station Motor,15,1,55.9,4200000
Chennai,E063,Water Pumping Station Motor,14,1,53.5,4200000
Hyderabad,E063,Water Pumping Station Motor,14,1,53.5,4200000
Ahmedabad,E063,Water Pumping Station Motor,13,1,51.4,4200000
Kolkata,E063,Water Pumping Station Motor,13,1,50.1,4200000
Surat,E063,Water Pumping Station Motor,12,1,47.7,4200000
Pune,E063,Water Pumping Station Motor,12,1,46.8,4200000
Lucknow,E063,Water Pumping Station Motor,11,1,45.7,4200000
Jaipur,E063,Water Pumping Station Motor,11,1,45.6,4200000
Kanpur,E063,Water Pumping Station Motor,11,1,45.4,4200000
Nagpur,E063,Water Pumping Station Motor,11,1,44.7,4200000
Indore,E063,Water Pumping Station Motor,11,1,44.4,4200000
Patna,E063,Water Pumping Station Motor,10,0,44.1,0
Ludhiana,E063,Water Pumping Station Motor,11,0,44.0,0
Coimbatore,E063,Water Pumping Station Motor,11,0,43.9,0
Visakhapatnam,E063,Water Pumping Station Motor,11,0,43.9,0
Thane,E063,Water Pumping Station Motor,11,0,43.7,0
Faridabad,E063,Water Pumping Station Motor,10,0,42.9,0
Asansol,E063,Water Pumping Station Motor,10,0,42.7,0
Agra,E063,Water Pumping Station Motor,10,0,42.5,0
Howrah,E063,Water Pumping Station Motor,10,0,42.4,0
Nashik,E063,Water Pumping Station Motor,10,0,42.0,0
Aurangabad,E063,Water Pumping Station Motor,10,0,42.0,0
Raipur,E063,Water Pumping Station Motor,10,0,41.95,0
Srinagar,E063,Water Pumping Station Motor,9,0,41.85,0
Jabalpur,E063,Water Pumping Station Motor,10,0,41.8,0
Gwalior,E063,Water Pumping Station Motor,10,0,41.75,0
Bhubaneswar,E063,Water Pumping Station Motor,10,0,41.7,0
Madurai,E063,Water Pumping Station Motor,10,0,41.7,0
Amritsar,E063,Water Pumping Station Motor,10,0,41.6,0
Varanasi,E063,Water Pumping Station Motor,9,0,41.5,0
Kochi,E063,Water Pumping Station Motor,11,0,41.48,0
Vijayawada,E063,Water Pumping Station Motor,10,0,41.4,0
Guwahati,E063,Water Pumping Station Motor,9,0,41.35,0
Ranchi,E063,Water Pumping Station Motor,9,0,41.3,0
Mysuru,E063,Water Pumping Station Motor,10,0,41.3,0
Jodhpur,E063,Water Pumping Station Motor,9,0,40.9,0
Hubli,E063,Water Pumping Station Motor,9,0,40.75,0
Dehradun,E063,Water Pumping Station Motor,9,0,40.75,0
Siliguri,E063,Water Pumping Station Motor,9,0,40.6,0
Udaipur,E063,Water Pumping Station Motor,9,0,40.2,0
Durgapur,E063,Water Pumping Station Motor,9,0,40.18,0
Kharagpur,E063,Water Pumping Station Motor,9,0,39.4,0
Panaji,E063,Water Pumping Station Motor,10,0,39.15,0
Haldia,E063,Water Pumping Station Motor,9,0,39.0,0
Tirupati,E063,Water Pumping Station Motor,9,0,38.95,0
Malda,E063,Water Pumping Station Motor,8,0,38.95,0
Shimla,E063,Water Pumping Station Motor,8,0,38.65,0
Delhi,E064,Valve Testing Machine,19,3,66.2,1050000
Mumbai,E064,Valve Testing Machine,16,3,56.8,1050000
Bengaluru,E064,Valve Testing Machine,13,2,49.9,700000
Chennai,E064,Valve Testing Machine,13,2,48.5,700000
Hyderabad,E064,Valve Testing Machine,12,2,47.5,700000
Ahmedabad,E064,Valve Testing Machine,12,2,46.4,700000
Kolkata,E064,Valve Testing Machine,11,2,44.1,700000
Surat,E064,Valve Testing Machine,11,2,42.7,700000
Pune,E064,Valve Testing Machine,11,2,41.8,700000
Lucknow,E064,Valve Testing Machine,10,2,40.7,700000
Jaipur,E064,Valve Testing Machine,10,2,40.6,700000
Nagpur,E064,Valve Testing Machine,10,2,39.7,700000
Kanpur,E064,Valve Testing Machine,9,2,39.4,700000
Indore,E064,Valve Testing Machine,10,2,39.4,700000
Patna,E064,Valve Testing Machine,9,2,39.1,700000
Coimbatore,E064,Valve Testing Machine,10,2,38.9,700000
Visakhapatnam,E064,Valve Testing Machine,10,2,38.9,700000
Thane,E064,Valve Testing Machine,10,2,38.7,700000
Ludhiana,E064,Valve Testing Machine,9,2,38.0,700000
Faridabad,E064,Valve Testing Machine,9,2,37.9,700000
Asansol,E064,Valve Testing Machine,9,2,37.7,700000
Agra,E064,Valve Testing Machine,9,2,37.5,700000
Howrah,E064,Valve Testing Machine,9,2,37.4,700000
Nashik,E064,Valve Testing Machine,9,2,37.0,700000
Aurangabad,E064,Valve Testing Machine,9,2,37.0,700000
Srinagar,E064,Valve Testing Machine,8,2,36.85,700000
Jabalpur,E064,Valve Testing Machine,9,2,36.8,700000
Bhubaneswar,E064,Valve Testing Machine,9,2,36.7,700000
Madurai,E064,Valve Testing Machine,9,2,36.7,700000
Amritsar,E064,Valve Testing Machine,9,2,36.6,700000
Varanasi,E064,Valve Testing Machine,8,2,36.5,700000
Kochi,E064,Valve Testing Machine,10,2,36.48,700000
Vijayawada,E064,Valve Testing Machine,9,2,36.4,700000
Guwahati,E064,Valve Testing Machine,8,2,36.35,700000
Mysuru,E064,Valve Testing Machine,9,2,36.3,700000
Ranchi,E064,Valve Testing Machine,8,2,36.3,700000
Raipur,E064,Valve Testing Machine,8,2,35.95,700000
Jodhpur,E064,Valve Testing Machine,8,2,35.9,700000
Hubli,E064,Valve Testing Machine,8,2,35.75,700000
Gwalior,E064,Valve Testing Machine,8,2,35.75,700000
Dehradun,E064,Valve Testing Machine,8,2,35.75,700000
Siliguri,E064,Valve Testing Machine,8,2,35.6,700000
Udaipur,E064,Valve Testing Machine,8,2,35.2,700000
Durgapur,E064,Valve Testing Machine,8,2,35.18,700000
Kharagpur,E064,Valve Testing Machine,8,2,34.4,700000
Panaji,E064,Valve Testing Machine,9,2,34.15,700000
Haldia,E064,Valve Testing Machine,8,2,34.0,700000
Tirupati,E064,Valve Testing Machine,8,2,33.95,700000
Malda,E064,Valve Testing Machine,7,2,33.95,700000
Shimla,E064,Valve Testing Machine,7,2,33.65,700000
Delhi,E065,Pipe Pressure Monitoring Unit,19,2,66.2,5600000
Mumbai,E065,Pipe Pressure Monitoring Unit,16,2,56.8,5600000
Bengaluru,E065,Pipe Pressure Monitoring Unit,13,1,49.9,2800000
Chennai,E065,Pipe Pressure Monitoring Unit,13,1,48.5,2800000
Hyderabad,E065,Pipe Pressure Monitoring Unit,12,1,47.5,2800000
Ahmedabad,E065,Pipe Pressure Monitoring Unit,12,1,46.4,2800000
Kolkata,E065,Pipe Pressure Monitoring Unit,11,1,44.1,2800000
Surat,E065,Pipe Pressure Monitoring Unit,11,1,42.7,2800000
Pune,E065,Pipe Pressure Monitoring Unit,11,1,41.8,2800000
Lucknow,E065,Pipe Pressure Monitoring Unit,10,1,40.7,2800000
Jaipur,E065,Pipe Pressure Monitoring Unit,10,1,40.6,2800000
Nagpur,E065,Pipe Pressure Monitoring Unit,10,1,39.7,2800000
Kanpur,E065,Pipe Pressure Monitoring Unit,9,1,39.4,2800000
Indore,E065,Pipe Pressure Monitoring Unit,10,1,39.4,2800000
Patna,E065,Pipe Pressure Monitoring Unit,9,1,39.1,2800000
Coimbatore,E065,Pipe Pressure Monitoring Unit,10,1,38.9,2800000
Visakhapatnam,E065,Pipe Pressure Monitoring Unit,10,1,38.9,2800000
Thane,E065,Pipe Pressure Monitoring Unit,10,1,38.7,2800000
Ludhiana,E065,Pipe Pressure Monitoring Unit,9,1,38.0,2800000
Faridabad,E065,Pipe Pressure Monitoring Unit,9,1,37.9,2800000
Asansol,E065,Pipe Pressure Monitoring Unit,9,1,37.7,2800000
Agra,E065,Pipe Pressure Monitoring Unit,9,1,37.5,2800000
Howrah,E065,Pipe Pressure Monitoring Unit,9,1,37.4,2800000
Nashik,E065,Pipe Pressure Monitoring Unit,9,1,37.0,2800000
Aurangabad,E065,Pipe Pressure Monitoring Unit,9,1,37.0,2800000
Srinagar,E065,Pipe Pressure Monitoring Unit,8,1,36.85,2800000
Jabalpur,E065,Pipe Pressure Monitoring Unit,9,1,36.8,2800000
Bhubaneswar,E065,Pipe Pressure Monitoring Unit,9,1,36.7,2800000
Madurai,E065,Pipe Pressure Monitoring Unit,9,1,36.7,2800000
Amritsar,E065,Pipe Pressure Monitoring Unit,9,1,36.6,2800000
Varanasi,E065,Pipe Pressure Monitoring Unit,8,1,36.5,2800000
Kochi,E065,Pipe Pressure Monitoring Unit,10,1,36.48,2800000
Vijayawada,E065,Pipe Pressure Monitoring Unit,9,1,36.4,2800000
Guwahati,E065,Pipe Pressure Monitoring Unit,8,1,36.35,2800000
Mysuru,E065,Pipe Pressure Monitoring Unit,9,1,36.3,2800000
Ranchi,E065,Pipe Pressure Monitoring Unit,8,1,36.3,2800000
Raipur,E065,Pipe Pressure Monitoring Unit,8,1,35.95,2800000
Jodhpur,E065,Pipe Pressure Monitoring Unit,8,1,35.9,2800000
Hubli,E065,Pipe Pressure Monitoring Unit,8,1,35.75,2800000
Gwalior,E065,Pipe Pressure Monitoring Unit,8,1,35.75,2800000
Dehradun,E065,Pipe Pressure Monitoring Unit,8,1,35.75,2800000
Siliguri,E065,Pipe Pressure Monitoring Unit,8,1,35.6,2800000
Udaipur,E065,Pipe Pressure Monitoring Unit,8,1,35.2,2800000
Durgapur,E065,Pipe Pressure Monitoring Unit,8,1,35.18,2800000
Kharagpur,E065,Pipe Pressure Monitoring Unit,8,1,34.4,2800000
Panaji,E065,Pipe Pressure Monitoring Unit,9,1,34.15,2800000
Haldia,E065,Pipe Pressure Monitoring Unit,8,1,34.0,2800000
Tirupati,E065,Pipe Pressure Monitoring Unit,8,1,33.95,2800000
Malda,E065,Pipe Pressure Monitoring Unit,7,1,33.95,2800000
Shimla,E065,Pipe Pressure Monitoring Unit,7,1,33.65,2800000
Delhi,E066,Water Quality Testing Kit,20,1,79.4,5500000
Mumbai,E066,Water Quality Testing Kit,18,1,71.9,5500000
Bengaluru,E066,Water Quality Testing Kit,15,1,64.5,5500000
Chennai,E066,Water Quality Testing Kit,14,1,62.5,5500000
Hyderabad,E066,Water Quality Testing Kit,14,1,61.0,5500000
Kolkata,E066,Water Quality Testing Kit,13,1,59.3,5500000
Ahmedabad,E066,Water Quality Testing Kit,13,1,58.2,5500000
Jaipur,E066,Water Quality Testing Kit,11,1,55.0,5500000
Pune,E066,Water Quality Testing Kit,12,1,54.7,5500000
Surat,E066,Water Quality Testing Kit,12,1,53.2,5500000
Agra,E066,Water Quality Testing Kit,10,1,52.8,5500000
Lucknow,E066,Water Quality Testing Kit,11,1,52.4,5500000
Visakhapatnam,E066,Water Quality Testing Kit,11,1,52.1,5500000
Srinagar,E066,Water Quality Testing Kit,9,1,51.85,5500000
Varanasi,E066,Water Quality Testing Kit,9,1,51.6,5500000
Amritsar,E066,Water Quality Testing Kit,10,1,51.5,5500000
Kochi,E066,Water Quality Testing Kit,11,1,51.28,5500000
Kanpur,E066,Water Quality Testing Kit,11,1,51.0,5500000
Coimbatore,E066,Water Quality Testing Kit,11,1,50.9,5500000
Udaipur,E066,Water Quality Testing Kit,9,1,50.6,5500000
Thane,E066,Water Quality Testing Kit,11,1,50.5,5500000
Madurai,E066,Water Quality Testing Kit,10,1,50.5,5500000
Indore,E066,Water Quality Testing Kit,11,1,50.4,5500000
Nagpur,E066,Water Quality Testing Kit,11,1,50.4,5500000
Mysuru,E066,Water Quality Testing Kit,10,1,50.3,5500000
Panaji,E066,Water Quality Testing Kit,10,1,49.95,5500000
Patna,E066,Water Quality Testing Kit,10,1,49.9,5500000
Dehradun,E066,Water Quality Testing Kit,9,1,49.85,5500000
Bhubaneswar,E066,Water Quality Testing Kit,10,1,49.8,5500000
Tirupati,E066,Water Quality Testing Kit,9,1,49.55,5500000
Guwahati,E066,Water Quality Testing Kit,9,1,49.15,5500000
Shimla,E066,Water Quality Testing Kit,8,1,49.15,5500000
Howrah,E066,Water Quality Testing Kit,10,1,48.9,5500000
Ludhiana,E066,Water Quality Testing Kit,11,1,48.9,5500000
Aurangabad,E066,Water Quality Testing Kit,10,1,48.6,5500000
Jodhpur,E066,Water Quality Testing Kit,9,1,48.6,5500000
Vijayawada,E066,Water Quality Testing Kit,10,1,48.2,5500000
Nashik,E066,Water Quality Testing Kit,10,1,48.1,5500000
Faridabad,E066,Water Quality Testing Kit,10,1,48.0,5500000
Siliguri,E066,Water Quality Testing Kit,9,1,47.8,5500000
Asansol,E066,Water Quality Testing Kit,10,1,47.8,5500000
Gwalior,E066,Water Quality Testing Kit,10,1,47.75,5500000
Jabalpur,E066,Water Quality Testing Kit,10,1,47.6,5500000
Raipur,E066,Water Quality Testing Kit,10,1,46.95,5500000
Ranchi,E066,Water Quality Testing Kit,9,1,46.5,5500000
Hubli,E066,Water Quality Testing Kit,9,1,46.25,5500000
Durgapur,E066,Water Quality Testing Kit,9,1,45.48,5500000
Malda,E066,Water Quality Testing Kit,8,1,45.15,5500000
Kharagpur,E066,Water Quality Testing Kit,9,1,44.2,5500000
