municipality,equipment_id,equipment_name,predicted_demand
Indore,E002,Mini Garbage Tipper,2
Indore,E003,Refuse Collector Vehicle,2
Indore,E004,Portable Waste Compactor,2
Indore,E005,Mechanical Road Sweeper,4
Indore,E006,Vacuum Road Sweeper,5
Indore,E007,Dumper Placer Vehicle,2
Indore,E008,Waste Collection Container,2
Indore,E009,Hydraulic Waste Loader,2
Indore,E010,Transfer Station Container,2
Indore,E011,Plastic Baler Machine,2
Indore,E012,Organic Waste Shredder,2
Indore,E013,Bio Waste Composting Machine,2
Indore,E014,Portable Garbage Bin Set,2
Indore,E015,Skid Steer Loader,2
Indore,E016,Waste Conveyor Belt Unit,2
Indore,E017,Industrial Waste Crusher,1
Indore,E018,Dumpster Container,2
Indore,E019,Front Loader Waste Vehicle,2
Indore,E020,Waste Segregation Conveyor,2
Indore,E021,Leaf Collection Vacuum Unit,3
Indore,E022,Portable Bin Lifter,2
Indore,E023,Waste Hopper Unit,2
Indore,E024,Biomedical Waste Carrier,2
Indore,E025,Municipal Waste Crane,2
Indore,E026,Street Cleaning Cart,3
Indore,E027,Waste Transfer Trailer,2
Indore,E028,Mobile Waste Collection Unit,2
Indore,E029,Truck Mounted Suction Cum Jetting Machine,17
Indore,E030,Sewer Jetting Machine,16
Indore,E031,High Pressure Sewer Cleaner,16
Indore,E032,Root Cutting System for Sewer Line,7
Indore,E033,Sewer Inspection Camera,7
Indore,E034,Portable Pipeline CCTV Unit,7
Indore,E035,Vacuum Sludge Tanker,16
Indore,E036,Manhole Desilting Machine,14
Indore,E037,Sewer Cleaning Robot,8
Indore,E038,Portable Sludge Pump,12
Indore,E039,Drain Rodding Machine,12
Indore,E040,Underground Pipe Locator,6
Indore,E041,Drain Cleaning Machine,9
Indore,E042,Portable Dewatering Pump,9
Indore,E043,High Capacity Pump Set,9
Indore,E044,Storm Water Pump,10
Indore,E045,Submersible Pump Unit,8
Indore,E046,Canal Desilting Machine,9
Indore,E047,Portable Flood Barrier Unit,7
Indore,E048,Emergency Drainage Vehicle,9
Indore,E049,Drain Excavation Unit,7
Indore,E050,Portable Sandbag Filling Machine,6
Indore,E051,Drain Jetting Machine,9
Indore,E052,Drain Inspection Camera,8
Indore,E053,Portable Mud Suction Unit,8
Indore,E054,Drain Clearing Robot,9
Indore,E055,Portable Emergency Pump,7
Indore,E056,Flood Recovery Vehicle,8
Indore,E057,Storm Drain Vacuum Cleaner,9
Indore,E058,Portable Water Diversion Unit,6
Indore,E059,Chassis Mounted Water Tanker,11
Indore,E060,Water Tanker,11
Indore,E061,Pipeline Leakage Detector,10
Indore,E062,Portable Chlorination Unit,11
Indore,E063,Water Pumping Station Motor,11
Indore,E064,Valve Testing Machine,10
Indore,E065,Pipe Pressure Monitoring Unit,10
Indore,E066,Water Quality Testing Kit,11
Indore,E067,Borewell Cleaning Machine,10
Indore,E068,Portable Water Storage Tank,8
Indore,E069,Pipeline Repair Vehicle,11
Indore,E070,Portable Pump Controller,8
Indore,E071,Water Meter Calibration Unit,8
Indore,E072,Pipeline Inspection Camera,10
Indore,E073,Reservoir Cleaning Machine,10
Indore,E074,Water Purification Mobile Unit,11
Indore,E075,Portable Pipeline Flusher,10
Indore,E076,Hydraulic Pipe Cutter,8
Indore,E077,Portable Water Pump Unit,10
Indore,E078,Emergency Water Supply Vehicle,11
Indore,E079,Smart Water Monitoring Sensor,10
Indore,E080,Water Pipeline Maintenance Kit,8
Indore,E081,Hydraulic Excavator,5
Indore,E082,Mini Excavator,4
Indore,E083,Backhoe Loader,13
Indore,E084,Wheel Loader,4
Indore,E085,Track Mounted Excavator,11
Indore,E086,Road Roller,4
Indore,E087,Vibratory Road Roller,4
Indore,E088,Asphalt Paver Machine,5
Indore,E089,Concrete Mixer Machine,3
Indore,E090,Concrete Vibrator,2
Indore,E091,Asphalt Cutter,4
Indore,E092,Road Marking Machine,4
Indore,E093,Concrete Cutting Machine,3
Indore,E094,Crack Sealing Machine,4
Indore,E095,Tipper Truck,12
Indore,E096,Dump Truck,12
Indore,E097,Tyre Mounted Mobile Crane,3
Indore,E098,Portable Concrete Pump,3
Indore,E099,Hydraulic Breaker,9
Indore,E100,Road Surface Milling Machine,4
Indore,E101,Portable Generator for Road Work,2
Indore,E102,Traffic Cone Deployment Unit,3
Indore,E103,Road Repair Patch Machine,4
Indore,E104,Curb Stone Laying Machine,2
Indore,E105,Pavement Compactor,4
Indore,E106,Diesel Generator Set,11
Indore,E107,Portable Generator,8
Indore,E108,Street Light Maintenance Lift,4
Indore,E109,Transformer Maintenance Vehicle,11
Indore,E110,Electric Cable Locator,4
Indore,E111,Underground Fault Detector,4
Indore,E112,Portable Tower Light,0
Indore,E113,Smart Street Light Controller,4
Indore,E114,Electrical Maintenance Van,10
Indore,E115,Portable Solar Lighting Unit,0
Indore,E116,Mobile Repair Van,12
Indore,E117,Voltage Monitoring Device,8
Indore,E118,Underground Cable Repair Kit,3
Indore,E119,Portable Battery Backup Unit,7
Indore,E120,Smart Utility Monitoring Console,20
Indore,E121,Portable Toilet Unit,10
Indore,E122,Mobile Toilet Van,10
Indore,E123,Public Toilet Cleaning Machine,16
Indore,E124,High Pressure Washer,19
Indore,E125,Disinfection Sprayer Unit,10
Indore,E126,Fogging Machine,8
Indore,E127,Portable Cleaning Cart,9
Indore,E128,Manual Cleaning Trolley,9
Indore,E129,Portable Hand Wash Station,8
Indore,E130,Sanitary Waste Disposal Unit,2
Indore,E131,Portable Urinal Unit,8
Indore,E132,Public Washroom Maintenance Vehicle,16
Indore,E133,Drain Disinfection Unit,8
Indore,E134,Portable Steam Cleaning Machine,8
Indore,E135,Street Disinfection Vehicle,4
Indore,E136,Biohazard Disposal Container,2
Indore,E137,Portable Sanitation Kiosk,8
Indore,E138,Municipal Cleaning Utility Vehicle,19
Indore,E139,Fire Tender Vehicle,15
Indore,E140,Portable Rescue Boat,0
Indore,E141,Emergency Communication Van,10
Indore,E142,Portable Medical Response Unit,11
Indore,E143,Emergency Water Pump,7
Indore,E144,Debris Removal Loader,10
Indore,E145,Portable Lighting Tower,0
Indore,E146,Emergency Generator Unit,10
Indore,E147,Portable Emergency Shelter Unit,0
Indore,E148,Hydraulic Rescue Cutter,0
Indore,E149,Emergency Evacuation Vehicle,14
Indore,E150,Portable Public Warning System,1
Indore,E151,Flood Monitoring Sensor,7
Indore,E152,Emergency Drone Surveillance Unit,10
Indore,E153,Portable Life Support Kit,1
Indore,E154,Disaster Recovery Crane,10
Indore,E155,Emergency Ambulance Van,14
Indore,E156,Portable Command Center Unit,10
Indore,E157,Rapid Response Vehicle,12
Indore,E158,Emergency Traffic Diversion Unit,3
Indore,E159,Portable Search Light Unit,0
Indore,E160,Disaster Supply Transport Vehicle,12
Indore,E161,Sewage Treatment Plant Pump,9
Indore,E162,Portable Laboratory Testing Unit,20
Indore,E163,Air Quality Monitoring Station,4
Indore,E164,Noise Pollution Monitoring Unit,3
Indore,E165,Construction Debris Crusher,1
Indore,E166,Smart Parking Monitoring Unit,3
Indore,E167,Municipal Survey Drone,20
Indore,E168,GIS Mapping Workstation,20
Indore,E169,Portable Air Compressor,2
Indore,E170,Industrial Pollution Response Unit,0
Indore,E171,Smart Civic Monitoring Console,20
Indore,E172,Portable Municipal Command Vehicle,20
Indore,E173,Integrated Utility Maintenance Vehicle,20
Patna,E001,Garbage Compactor Truck,2
Patna,E002,Mini Garbage Tipper,2
Patna,E003,Refuse Collector Vehicle,2
Patna,E004,Portable Waste Compactor,2
Patna,E005,Mechanical Road Sweeper,3
Patna,E006,Vacuum Road Sweeper,4
Patna,E007,Dumper Placer Vehicle,2
Patna,E008,Waste Collection Container,2
Patna,E009,Hydraulic Waste Loader,2
Patna,E010,Transfer Station Container,2
Patna,E011,Plastic Baler Machine,2
Patna,E012,Organic Waste Shredder,2
Patna,E013,Bio Waste Composting Machine,2
Patna,E014,Portable Garbage Bin Set,2
Patna,E015,Skid Steer Loader,2
Patna,E016,Waste Conveyor Belt Unit,2
Patna,E017,Industrial Waste Crusher,1
Patna,E018,Dumpster Container,2
Patna,E019,Front Loader Waste Vehicle,2
Patna,E020,Waste Segregation Conveyor,2
Patna,E021,Leaf Collection Vacuum Unit,2
Patna,E022,Portable Bin Lifter,2
Patna,E023,Waste Hopper Unit,1
Patna,E024,Biomedical Waste Carrier,2
Patna,E025,Municipal Waste Crane,2
Patna,E026,Street Cleaning Cart,2
Patna,E027,Waste Transfer Trailer,2
Patna,E028,Mobile Waste Collection Unit,2
Patna,E029,Truck Mounted Suction Cum Jetting Machine,14
Patna,E030,Sewer Jetting Machine,12
Patna,E031,High Pressure Sewer Cleaner,12
Patna,E032,Root Cutting System for Sewer Line,6
Patna,E033,Sewer Inspection Camera,6
Patna,E034,Portable Pipeline CCTV Unit,6
Patna,E035,Vacuum Sludge Tanker,12
Patna,E036,Manhole Desilting Machine,11
Patna,E037,Sewer Cleaning Robot,6
Patna,E038,Portable Sludge Pump,10
Patna,E039,Drain Rodding Machine,10
Patna,E040,Underground Pipe Locator,5
Patna,E041,Drain Cleaning Machine,7
Patna,E042,Portable Dewatering Pump,7
Patna,E043,High Capacity Pump Set,7
Patna,E044,Storm Water Pump,8
Patna,E045,Submersible Pump Unit,6
Patna,E046,Canal Desilting Machine,7
Patna,E047,Portable Flood Barrier Unit,5
Patna,E048,Emergency Drainage Vehicle,7
Patna,E049,Drain Excavation Unit,5
Patna,E050,Portable Sandbag Filling Machine,5
Patna,E051,Drain Jetting Machine,7
Patna,E052,Drain Inspection Camera,6
Patna,E053,Portable Mud Suction Unit,6
Patna,E054,Drain Clearing Robot,7
Patna,E055,Portable Emergency Pump,5
Patna,E056,Flood Recovery Vehicle,6
Patna,E057,Storm Drain Vacuum Cleaner,7
Patna,E058,Portable Water Diversion Unit,5
Patna,E059,Chassis Mounted Water Tanker,10
Patna,E060,Water Tanker,10
Patna,E061,Pipeline Leakage Detector,9
Patna,E062,Portable Chlorination Unit,10
Patna,E063,Water Pumping Station Motor,10
Patna,E064,Valve Testing Machine,9
Patna,E065,Pipe Pressure Monitoring Unit,9
Patna,E066,Water Quality Testing Kit,10
Patna,E067,Borewell Cleaning Machine,9
Patna,E068,Portable Water Storage Tank,8
Patna,E069,Pipeline Repair Vehicle,10
Patna,E070,Portable Pump Controller,8
Patna,E071,Water Meter Calibration Unit,8
Patna,E072,Pipeline Inspection Camera,9
Patna,E073,Reservoir Cleaning Machine,9
Patna,E074,Water Purification Mobile Unit,10
Patna,E075,Portable Pipeline Flusher,9
Patna,E076,Hydraulic Pipe Cutter,8
Patna,E077,Portable Water Pump Unit,9
Patna,E078,Emergency Water Supply Vehicle,10
Patna,E079,Smart Water Monitoring Sensor,9
Patna,E080,Water Pipeline Maintenance Kit,8
Patna,E081,Hydraulic Excavator,4
Patna,E082,Mini Excavator,3
Patna,E083,Backhoe Loader,10
Patna,E084,Wheel Loader,3
Patna,E085,Track Mounted Excavator,9
Patna,E086,Road Roller,3
Patna,E087,Vibratory Road Roller,3
Patna,E088,Asphalt Paver Machine,4
Patna,E089,Concrete Mixer Machine,2
Patna,E090,Concrete Vibrator,2
Patna,E091,Asphalt Cutter,3
Patna,E092,Road Marking Machine,3
Patna,E093,Concrete Cutting Machine,2
Patna,E094,Crack Sealing Machine,3
Patna,E095,Tipper Truck,9
Patna,E096,Dump Truck,9
Patna,E097,Tyre Mounted Mobile Crane,2
Patna,E098,Portable Concrete Pump,2
Patna,E099,Hydraulic Breaker,7
Patna,E100,Road Surface Milling Machine,3
Patna,E101,Portable Generator for Road Work,2
Patna,E102,Traffic Cone Deployment Unit,3
Patna,E103,Road Repair Patch Machine,3
Patna,E104,Curb Stone Laying Machine,2
Patna,E105,Pavement Compactor,3
Patna,E106,Diesel Generator Set,10
Patna,E107,Portable Generator,8
Patna,E108,Street Light Maintenance Lift,3
Patna,E109,Transformer Maintenance Vehicle,10
Patna,E110,Electric Cable Locator,3
Patna,E111,Underground Fault Detector,3
Patna,E112,Portable Tower Light,0
Patna,E113,Smart Street Light Controller,3
Patna,E114,Electrical Maintenance Van,9
Patna,E115,Portable Solar Lighting Unit,0
Patna,E116,Mobile Repair Van,11
Patna,E117,Voltage Monitoring Device,8
Patna,E118,Underground Cable Repair Kit,3
Patna,E119,Portable Battery Backup Unit,7
Patna,E120,Smart Utility Monitoring Console,20
Patna,E121,Portable Toilet Unit,9
Patna,E122,Mobile Toilet Van,9
Patna,E123,Public Toilet Cleaning Machine,13
Patna,E124,High Pressure Washer,16
Patna,E125,Disinfection Sprayer Unit,9
Patna,E126,Fogging Machine,6
Patna,E127,Portable Cleaning Cart,8
Patna,E128,Manual Cleaning Trolley,8
Patna,E129,Portable Hand Wash Station,8
Patna,E130,Sanitary Waste Disposal Unit,2
Patna,E131,Portable Urinal Unit,8
Patna,E132,Public Washroom Maintenance Vehicle,13
Patna,E133,Drain Disinfection Unit,6
Patna,E134,Portable Steam Cleaning Machine,8
Patna,E135,Street Disinfection Vehicle,3
Patna,E136,Biohazard Disposal Container,2
Patna,E137,Portable Sanitation Kiosk,8
Patna,E138,Municipal Cleaning Utility Vehicle,16
Patna,E139,Fire Tender Vehicle,13
Patna,E140,Portable Rescue Boat,0
Patna,E141,Emergency Communication Van,9
Patna,E142,Portable Medical Response Unit,10
Patna,E143,Emergency Water Pump,6
Patna,E144,Debris Removal Loader,8
Patna,E145,Portable Lighting Tower,0
Patna,E146,Emergency Generator Unit,9
Patna,E147,Portable Emergency Shelter Unit,0
Patna,E148,Hydraulic Rescue Cutter,0
Patna,E149,Emergency Evacuation Vehicle,12
Patna,E150,Portable Public Warning System,1
Patna,E151,Flood Monitoring Sensor,5
Patna,E152,Emergency Drone Surveillance Unit,8
Patna,E153,Portable Life Support Kit,1
Patna,E154,Disaster Recovery Crane,8
Patna,E155,Emergency Ambulance Van,12
Patna,E156,Portable Command Center Unit,9
Patna,E157,Rapid Response Vehicle,11
Patna,E158,Emergency Traffic Diversion Unit,3
Patna,E159,Portable Search Light Unit,0
Patna,E160,Disaster Supply Transport Vehicle,11
Patna,E161,Sewage Treatment Plant Pump,7
Patna,E162,Portable Laboratory Testing Unit,19
Patna,E163,Air Quality Monitoring Station,3
Patna,E164,Noise Pollution Monitoring Unit,3
Patna,E165,Construction Debris Crusher,1
Patna,E166,Smart Parking Monitoring Unit,3
Patna,E167,Municipal Survey Drone,20
Patna,E168,GIS Mapping Workstation,20
Patna,E169,Portable Air Compressor,2
Patna,E170,Industrial Pollution Response Unit,0
Patna,E171,Smart Civic Monitoring Console,20
Patna,E172,Portable Municipal Command Vehicle,20
Patna,E173,Integrated Utility Maintenance Vehicle,20
Nagpur,E001,Garbage Compactor Truck,3
Nagpur,E002,Mini Garbage Tipper,2
Nagpur,E003,Refuse Collector Vehicle,2
Nagpur,E004,Portable Waste Compactor,2
Nagpur,E005,Mechanical Road Sweeper,4
Nagpur,E006,Vacuum Road Sweeper,4
Nagpur,E007,Dumper Placer Vehicle,2
Nagpur,E008,Waste Collection Container,2
Nagpur,E009,Hydraulic Waste Loader,2
Nagpur,E010,Transfer Station Container,2
Nagpur,E011,Plastic Baler Machine,2
Nagpur,E012,Organic Waste Shredder,2
Nagpur,E013,Bio Waste Composting Machine,2
Nagpur,E014,Portable Garbage Bin Set,2
Nagpur,E015,Skid Steer Loader,2
Nagpur,E016,Waste Conveyor Belt Unit,2
Nagpur,E017,Industrial Waste Crusher,1
Nagpur,E018,Dumpster Container,2
Nagpur,E019,Front Loader Waste Vehicle,2
Nagpur,E020,Waste Segregation Conveyor,2
Nagpur,E021,Leaf Collection Vacuum Unit,3
Nagpur,E022,Portable Bin Lifter,2
Nagpur,E023,Waste Hopper Unit,2
Nagpur,E024,Biomedical Waste Carrier,2
Nagpur,E025,Municipal Waste Crane,2
Nagpur,E026,Street Cleaning Cart,3
Nagpur,E027,Waste Transfer Trailer,2
Nagpur,E028,Mobile Waste Collection Unit,2
Nagpur,E029,Truck Mounted Suction Cum Jetting Machine,17
Nagpur,E030,Sewer Jetting Machine,16
Nagpur,E031,High Pressure Sewer Cleaner,16
Nagpur,E032,Root Cutting System for Sewer Line,7
Nagpur,E033,Sewer Inspection Camera,7
Nagpur,E034,Portable Pipeline CCTV Unit,7
Nagpur,E035,Vacuum Sludge Tanker,16
Nagpur,E036,Manhole Desilting Machine,14
Nagpur,E037,Sewer Cleaning Robot,8
Nagpur,E038,Portable Sludge Pump,12
Nagpur,E039,Drain Rodding Machine,12
Nagpur,E040,Underground Pipe Locator,7
Nagpur,E041,Drain Cleaning Machine,9
Nagpur,E042,Portable Dewatering Pump,9
Nagpur,E043,High Capacity Pump Set,9
Nagpur,E044,Storm Water Pump,10
Nagpur,E045,Submersible Pump Unit,8
Nagpur,E046,Canal Desilting Machine,9
Nagpur,E047,Portable Flood Barrier Unit,6
Nagpur,E048,Emergency Drainage Vehicle,9
Nagpur,E049,Drain Excavation Unit,6
Nagpur,E050,Portable Sandbag Filling Machine,6
Nagpur,E051,Drain Jetting Machine,9
Nagpur,E052,Drain Inspection Camera,8
Nagpur,E053,Portable Mud Suction Unit,8
Nagpur,E054,Drain Clearing Robot,9
Nagpur,E055,Portable Emergency Pump,6
Nagpur,E056,Flood Recovery Vehicle,8
Nagpur,E057,Storm Drain Vacuum Cleaner,9
Nagpur,E058,Portable Water Diversion Unit,6
Nagpur,E059,Chassis Mounted Water Tanker,11
Nagpur,E060,Water Tanker,11
Nagpur,E061,Pipeline Leakage Detector,10
Nagpur,E062,Portable Chlorination Unit,11
Nagpur,E063,Water Pumping Station Motor,11
Nagpur,E064,Valve Testing Machine,10
Nagpur,E065,Pipe Pressure Monitoring Unit,10
Nagpur,E066,Water Quality Testing Kit,11
Nagpur,E067,Borewell Cleaning Machine,10
Nagpur,E068,Portable Water Storage Tank,8
Nagpur,E069,Pipeline Repair Vehicle,11
Nagpur,E070,Portable Pump Controller,8
Nagpur,E071,Water Meter Calibration Unit,8
Nagpur,E072,Pipeline Inspection Camera,10
Nagpur,E073,Reservoir Cleaning Machine,10
Nagpur,E074,Water Purification Mobile Unit,11
Nagpur,E075,Portable Pipeline Flusher,10
Nagpur,E076,Hydraulic Pipe Cutter,8
Nagpur,E077,Portable Water Pump Unit,10
Nagpur,E078,Emergency Water Supply Vehicle,11
Nagpur,E079,Smart Water Monitoring Sensor,10
Nagpur,E080,Water Pipeline Maintenance Kit,8
Nagpur,E081,Hydraulic Excavator,4
Nagpur,E082,Mini Excavator,4
Nagpur,E083,Backhoe Loader,12
Nagpur,E084,Wheel Loader,4
Nagpur,E085,Track Mounted Excavator,11
Nagpur,E086,Road Roller,4
Nagpur,E087,Vibratory Road Roller,4
Nagpur,E088,Asphalt Paver Machine,4
Nagpur,E089,Concrete Mixer Machine,2
Nagpur,E090,Concrete Vibrator,2
Nagpur,E091,Asphalt Cutter,3
Nagpur,E092,Road Marking Machine,3
Nagpur,E093,Concrete Cutting Machine,2
Nagpur,E094,Crack Sealing Machine,3
Nagpur,E095,Tipper Truck,11
Nagpur,E096,Dump Truck,11
Nagpur,E097,Tyre Mounted Mobile Crane,2
Nagpur,E098,Portable Concrete Pump,2
Nagpur,E099,Hydraulic Breaker,9
Nagpur,E100,Road Surface Milling Machine,4
Nagpur,E101,Portable Generator for Road Work,2
Nagpur,E102,Traffic Cone Deployment Unit,3
Nagpur,E103,Road Repair Patch Machine,3
Nagpur,E104,Curb Stone Laying Machine,2
Nagpur,E105,Pavement Compactor,3
Nagpur,E106,Diesel Generator Set,11
Nagpur,E107,Portable Generator,8
Nagpur,E108,Street Light Maintenance Lift,4
Nagpur,E109,Transformer Maintenance Vehicle,11
Nagpur,E110,Electric Cable Locator,3
Nagpur,E111,Underground Fault Detector,3
Nagpur,E112,Portable Tower Light,0
Nagpur,E113,Smart Street Light Controller,3
Nagpur,E114,Electrical Maintenance Van,10
Nagpur,E115,Portable Solar Lighting Unit,0
Nagpur,E116,Mobile Repair Van,12
Nagpur,E117,Voltage Monitoring Device,8
Nagpur,E118,Underground Cable Repair Kit,3
Nagpur,E119,Portable Battery Backup Unit,7
Nagpur,E120,Smart Utility Monitoring Console,20
Nagpur,E121,Portable Toilet Unit,10
Nagpur,E122,Mobile Toilet Van,10
Nagpur,E123,Public Toilet Cleaning Machine,16
Nagpur,E124,High Pressure Washer,18
Nagpur,E125,Disinfection Sprayer Unit,10
Nagpur,E126,Fogging Machine,8
Nagpur,E127,Portable Cleaning Cart,9
Nagpur,E128,Manual Cleaning Trolley,9
Nagpur,E129,Portable Hand Wash Station,8
Nagpur,E130,Sanitary Waste Disposal Unit,2
Nagpur,E131,Portable Urinal Unit,8
Nagpur,E132,Public Washroom Maintenance Vehicle,16
Nagpur,E133,Drain Disinfection Unit,8
Nagpur,E134,Portable Steam Cleaning Machine,8
Nagpur,E135,Street Disinfection Vehicle,3
Nagpur,E136,Biohazard Disposal Container,2
Nagpur,E137,Portable Sanitation Kiosk,8
Nagpur,E138,Municipal Cleaning Utility Vehicle,18
Nagpur,E139,Fire Tender Vehicle,15
Nagpur,E140,Portable Rescue Boat,0
Nagpur,E141,Emergency Communication Van,10
Nagpur,E142,Portable Medical Response Unit,11
Nagpur,E143,Emergency Water Pump,7
Nagpur,E144,Debris Removal Loader,10
Nagpur,E145,Portable Lighting Tower,0
Nagpur,E146,Emergency Generator Unit,10
Nagpur,E147,Portable Emergency Shelter Unit,0
Nagpur,E148,Hydraulic Rescue Cutter,0
Nagpur,E149,Emergency Evacuation Vehicle,13
Nagpur,E150,Portable Public Warning System,1
Nagpur,E151,Flood Monitoring Sensor,6
Nagpur,E152,Emergency Drone Surveillance Unit,10
Nagpur,E153,Portable Life Support Kit,1
Nagpur,E154,Disaster Recovery Crane,10
Nagpur,E155,Emergency Ambulance Van,13
Nagpur,E156,Portable Command Center Unit,10
Nagpur,E157,Rapid Response Vehicle,12
Nagpur,E158,Emergency Traffic Diversion Unit,3
Nagpur,E159,Portable Search Light Unit,0
Nagpur,E160,Disaster Supply Transport Vehicle,12
Nagpur,E161,Sewage Treatment Plant Pump,9
Nagpur,E162,Portable Laboratory Testing Unit,20
Nagpur,E163,Air Quality Monitoring Station,3
Nagpur,E164,Noise Pollution Monitoring Unit,3
Nagpur,E165,Construction Debris Crusher,1
Nagpur,E166,Smart Parking Monitoring Unit,3
Nagpur,E167,Municipal Survey Drone,20
Nagpur,E168,GIS Mapping Workstation,20
Nagpur,E169,Portable Air Compressor,2
Nagpur,E170,Industrial Pollution Response Unit,0
Nagpur,E171,Smart Civic Monitoring Console,20
Nagpur,E172,Portable Municipal Command Vehicle,20
Nagpur,E173,Integrated Utility Maintenance Vehicle,20
Bhubaneswar,E001,Garbage Compactor Truck,1
Bhubaneswar,E002,Mini Garbage Tipper,1
Bhubaneswar,E003,Refuse Collector Vehicle,1
